accion_b,action,anonymous,component,origin,target,timecreated,courseid,userid,contextid,eventname,ip
10,prevented,false,quizaccess_seb,null,access,16286512604,2,20,747,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772403827,2,22,681,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772403827,2,22,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514855398,2,24,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514855398,2,24,747,\quizaccess_seb\event\access_prevented,192.168.2.60
5,prevented,false,quizaccess_seb,null,access,8143875244,2,25,681,\quizaccess_seb\event\access_prevented,192.168.2.60
5,prevented,false,quizaccess_seb,null,access,8143875244,2,25,747,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772017436,2,28,681,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772017436,2,28,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514541712,2,31,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514541712,2,31,747,\quizaccess_seb\event\access_prevented,192.168.2.60
13,prevented,false,quizaccess_seb,null,access,21176180978,2,34,681,\quizaccess_seb\event\access_prevented,192.168.2.60
13,prevented,false,quizaccess_seb,null,access,21176180978,2,34,747,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772292806,2,36,681,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772292806,2,36,747,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772166922,2,37,681,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772166922,2,37,747,\quizaccess_seb\event\access_prevented,192.168.2.60
10,prevented,false,quizaccess_seb,null,access,16288271692,2,42,681,\quizaccess_seb\event\access_prevented,192.168.2.60
10,prevented,false,quizaccess_seb,null,access,16288271692,2,42,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514824132,2,43,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514824132,2,43,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257255680,2,44,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257255680,2,44,747,\quizaccess_seb\event\access_prevented,192.168.2.60
3,prevented,false,quizaccess_seb,null,access,4885890877,2,45,681,\quizaccess_seb\event\access_prevented,192.168.2.60
3,prevented,false,quizaccess_seb,null,access,4885890877,2,45,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514841492,2,48,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514841492,2,48,747,\quizaccess_seb\event\access_prevented,192.168.2.60
7,prevented,false,quizaccess_seb,null,access,11400491889,2,50,681,\quizaccess_seb\event\access_prevented,192.168.2.60
7,prevented,false,quizaccess_seb,null,access,11400491889,2,50,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514721646,2,51,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514721646,2,51,747,\quizaccess_seb\event\access_prevented,192.168.2.60
3,prevented,false,quizaccess_seb,null,access,4886007159,2,52,681,\quizaccess_seb\event\access_prevented,192.168.2.60
3,prevented,false,quizaccess_seb,null,access,4886007159,2,52,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257253048,2,56,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257253048,2,56,747,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772149860,2,59,681,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772149860,2,59,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514940550,2,62,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514940550,2,62,747,\quizaccess_seb\event\access_prevented,192.168.2.60
14,prevented,false,quizaccess_seb,null,access,22801817034,2,63,681,\quizaccess_seb\event\access_prevented,192.168.2.60
14,prevented,false,quizaccess_seb,null,access,22801817034,2,63,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514713102,2,65,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514713102,2,65,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514854756,2,69,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514854756,2,69,747,\quizaccess_seb\event\access_prevented,192.168.2.60
35,prevented,false,quizaccess_seb,null,access,57003209422,2,70,681,\quizaccess_seb\event\access_prevented,192.168.2.60
35,prevented,false,quizaccess_seb,null,access,57003209422,2,70,747,\quizaccess_seb\event\access_prevented,192.168.2.60
8,prevented,false,quizaccess_seb,null,access,13030008600,2,74,681,\quizaccess_seb\event\access_prevented,192.168.2.60
8,prevented,false,quizaccess_seb,null,access,13030008600,2,74,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514526262,2,75,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514526262,2,75,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3260031502,2,76,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3260031502,2,76,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514648388,2,80,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514648388,2,80,747,\quizaccess_seb\event\access_prevented,192.168.2.60
39,prevented,false,quizaccess_seb,null,access,63517492042,2,85,681,\quizaccess_seb\event\access_prevented,192.168.2.60
39,prevented,false,quizaccess_seb,null,access,63517492042,2,85,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514795268,2,86,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514795268,2,86,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514794406,2,87,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514794406,2,87,747,\quizaccess_seb\event\access_prevented,192.168.2.60
29,prevented,false,quizaccess_seb,null,access,47231378294,2,93,681,\quizaccess_seb\event\access_prevented,192.168.2.60
29,prevented,false,quizaccess_seb,null,access,47231378294,2,93,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257302938,2,94,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257302938,2,94,747,\quizaccess_seb\event\access_prevented,192.168.2.60
24,prevented,false,quizaccess_seb,null,access,39089665034,2,95,681,\quizaccess_seb\event\access_prevented,192.168.2.60
24,prevented,false,quizaccess_seb,null,access,39089665034,2,95,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6520049632,2,96,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6520049632,2,96,747,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9771825400,2,100,681,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9771825400,2,100,747,\quizaccess_seb\event\access_prevented,192.168.2.60
23,prevented,false,quizaccess_seb,null,access,37466169357,2,102,681,\quizaccess_seb\event\access_prevented,192.168.2.60
23,prevented,false,quizaccess_seb,null,access,37466169357,2,102,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514527428,2,112,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514527428,2,112,747,\quizaccess_seb\event\access_prevented,192.168.2.60
5,prevented,false,quizaccess_seb,null,access,8144142121,2,114,681,\quizaccess_seb\event\access_prevented,192.168.2.60
5,prevented,false,quizaccess_seb,null,access,8144142121,2,114,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257455216,2,115,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257455216,2,115,747,\quizaccess_seb\event\access_prevented,192.168.2.60
12,prevented,false,quizaccess_seb,null,access,19544103868,2,119,681,\quizaccess_seb\event\access_prevented,192.168.2.60
12,prevented,false,quizaccess_seb,null,access,19544103868,2,119,747,\quizaccess_seb\event\access_prevented,192.168.2.60
16,prevented,false,quizaccess_seb,null,access,26060288114,2,122,681,\quizaccess_seb\event\access_prevented,192.168.2.60
16,prevented,false,quizaccess_seb,null,access,26060288114,2,122,747,\quizaccess_seb\event\access_prevented,192.168.2.60
3,prevented,false,quizaccess_seb,null,access,4886190997,2,125,681,\quizaccess_seb\event\access_prevented,192.168.2.60
3,prevented,false,quizaccess_seb,null,access,4886190997,2,125,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257603176,2,128,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257603176,2,128,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257275300,2,129,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257275300,2,129,747,\quizaccess_seb\event\access_prevented,192.168.2.60
3,prevented,false,quizaccess_seb,null,access,4885890231,2,131,681,\quizaccess_seb\event\access_prevented,192.168.2.60
3,prevented,false,quizaccess_seb,null,access,4885890231,2,131,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514782132,2,135,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514782132,2,135,747,\quizaccess_seb\event\access_prevented,192.168.2.60
26,prevented,false,quizaccess_seb,null,access,42348027642,2,138,681,\quizaccess_seb\event\access_prevented,192.168.2.60
26,prevented,false,quizaccess_seb,null,access,42348027642,2,138,747,\quizaccess_seb\event\access_prevented,192.168.2.60
24,prevented,false,quizaccess_seb,null,access,39090785834,2,139,681,\quizaccess_seb\event\access_prevented,192.168.2.60
24,prevented,false,quizaccess_seb,null,access,39090785834,2,139,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514496686,2,140,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514496686,2,140,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514869322,2,143,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514869322,2,143,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514503112,2,146,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514503112,2,146,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514848078,2,147,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514848078,2,147,747,\quizaccess_seb\event\access_prevented,192.168.2.60
13,prevented,false,quizaccess_seb,null,access,21172744757,2,148,681,\quizaccess_seb\event\access_prevented,192.168.2.60
13,prevented,false,quizaccess_seb,null,access,21172744757,2,148,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514997135,2,149,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514997135,2,149,747,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9771759517,2,151,681,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9771759517,2,151,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514619684,2,152,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514619684,2,152,747,\quizaccess_seb\event\access_prevented,192.168.2.60
28,prevented,false,quizaccess_seb,null,access,45604052571,2,154,681,\quizaccess_seb\event\access_prevented,192.168.2.60
28,prevented,false,quizaccess_seb,null,access,45604052571,2,154,747,\quizaccess_seb\event\access_prevented,192.168.2.60
22,prevented,false,quizaccess_seb,null,access,35830625972,2,156,681,\quizaccess_seb\event\access_prevented,192.168.2.60
22,prevented,false,quizaccess_seb,null,access,35830625972,2,156,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514594642,2,157,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514594642,2,157,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257275256,2,159,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257275256,2,159,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257248300,2,161,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257248300,2,161,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257244276,2,162,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257244276,2,162,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514539862,2,164,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514539862,2,164,747,\quizaccess_seb\event\access_prevented,192.168.2.60
7,prevented,false,quizaccess_seb,null,access,11400960162,2,166,681,\quizaccess_seb\event\access_prevented,192.168.2.60
7,prevented,false,quizaccess_seb,null,access,11400960162,2,166,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514833802,2,167,681,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514833802,2,167,747,\quizaccess_seb\event\access_prevented,192.168.2.60
7,prevented,false,quizaccess_seb,null,access,11400441694,2,168,681,\quizaccess_seb\event\access_prevented,192.168.2.60
7,prevented,false,quizaccess_seb,null,access,11400441694,2,168,747,\quizaccess_seb\event\access_prevented,192.168.2.60
14,prevented,false,quizaccess_seb,null,access,22801764753,2,170,681,\quizaccess_seb\event\access_prevented,192.168.2.60
14,prevented,false,quizaccess_seb,null,access,22801764753,2,170,747,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257625550,2,176,681,\quizaccess_seb\event\access_prevented,192.168.2.60
2,prevented,false,quizaccess_seb,null,access,3257625550,2,176,747,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772044526,2,178,681,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772044526,2,178,747,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772391228,2,182,681,\quizaccess_seb\event\access_prevented,192.168.2.60
6,prevented,false,quizaccess_seb,null,access,9772391228,2,182,747,\quizaccess_seb\event\access_prevented,192.168.2.60
4,prevented,false,quizaccess_seb,null,access,6514899082,2,187,681,\quizaccess_seb\event\access_prevented,192.168.2.60
